n kuc gu 3 ad gu ||| 3 hides of oxen , 3 carcasses of oxen ,
im 3kam ||| 4 tablet ;
X 3 udu im 3kam ||| 3 sheep , 4 tablet ;
3 udu im 3kam ||| 3 sheep , 4 tablet ;
3 ancelibir ||| 3 donkey , “ old ” , … ,
im 3kam ||| 4 tablet ;
pisan cuerata ||| from the basket of Šu-Erra
idinera cu bati ||| Iddin-Erra received ;
3 ce gur im 3kam ||| 3 gur barley , 4 tablet .
3 gin igi3gal 3 ce kubabbar ||| 3 shekels 3 grains silver ,
laia suga ||| deficit , repaid ,
ki urnungal dumu erindata ||| from Ur-Ningal son of Erinda ,
egala banku ||| into the palace brought ,
giri urlamma ||| via Ur-Lamma ;
iti cunumun ||| month : “ Harvest , ”
mu usa amarsuen lugal ||| year after : “ Amar-Suen  king . ”
pisanduba ||| Basket-of-tablets
kicib daba a erinaka ||| sealed documents of daba , labor or troops ,
abasaga nubandagu ||| Abba-saga , oxen manager ,
iti 3kam ||| 3 months ,
igal ||| are here ;
mu usa cusuen lugale bad martu muriqtidnim mudu ||| year following : “ Šū-Suen , the king , the Amorite wall muriq-tidnim erected . ”
3 ce gur ||| 3 gur of barley ,
ce cuku anati ||| barley allotment of Anati ;
3 ce gur ||| 3 gur of barley ,
X ||| of Nun-… ;
cunigin 3 ce gur ||| total : 3 gur of barley ,
ce cukura aca X UD gur ||| barley allotments from the field … ;
iti kisikininazu ||| month : “ ki-siki of Ninazu , ”
mu ma darabzuenki badu ||| year : “ The boat ‘ibex of absu-Enki’ was caulked . ”
3 gukkal niga ||| 3 fat-tailed sheep , grain-fed ,
ki utamicaramta ||| from Uta-mišarram
nalu ||| did Nalu
idab ||| accept ;
iti akiti ||| month "Akītu , ”
mu enunugal inanna unu bahun ||| year : “ Enunugal Inanna in Uruk was installed ; ”
3 ||| 3 .
3 gu 3 ab ||| 3 oxen , 3 cow ,
3 udu 3 u ||| 3 rams , 3 ewes ,
3 sila ||| 3 lamb ,
3 ud ||| 3 nanny goats ,
cugid emuhaldimce ||| šugid for the Kitchen ,
u 3kam ||| 4 day ,
ki abasagata ||| from Abbasaga
bazi ||| booked out ;
iti ezemah ||| month : “ Grand Festival , ”
mu amarsuen lugale urbilum muhul ||| year : “ King Amar-Sin Urbilum destroyed ; ”
3 ||| 3 .
pisanduba ||| Basket-of-tablets
dub gida ||| long-tablets of
urnance ||| of Ur-Nanše ,
dumu luduga ||| son of Lu-Duga ,
u lugina dumu urnintu ||| and of Lugina , son of Ur-Nintu ,
igal ||| are here .
mu harci kimac bahul ||| year : “ Ḫarši , Kimaš were destroyed . ”
pisanduba ||| Basket-of-tablets
ziga ||| credits ,
kicib naramili ||| sealed documents of Naram-ilī ,
ki abasaga ||| with Abbasaga ,
iti macdaguta ||| from month “ Gazelle-Feast , ”
iti cesagkuce ||| to month “ Harvest , ”
iti 3kam ||| 3 months ,
mu amarsuen lugale urbilum bahul ||| year : “ Amar-Suen , the king , Urbilum destroyed . ”
cusuen ||| Šū-Suen ,
lugal kalga ||| strong king ,
lugal urima ||| king of Ur ,
lugal an ubda limmuba ||| king of the four corners
nasilim ||| Nasilim ,
dumu X ||| son of Ur-… ,
ARADzu ||| is your servant .
3 gukkal ||| 3 fat-tailed sheep ,
3 macgal ||| 3 billy goat , full grown ,
u 3kam ||| 4 day ,
ki abasagata ||| from Abbasaga
tahcatal ||| Tahiš-atal
idab ||| accepted ;
iti kisikininazu ||| month : “ kisiki of Ninazu , ”
mu en nanna karzida bahun ||| year : “ The priest of Nanna of Karzida was installed ; ”
3 udu ||| 3 sheep .
3 sila dabin ||| 3 ban2 3 sila3 of dabin-flour ,
u 3kam ||| 4 day ;
3 sila dabin ||| 3 ban2 3 sila3 of dabin-flour
u 3kam ||| 4 day ;
3 u 3 la 3kam ||| 3 ban2 3 sila3 , 4 day ;
3 zi sagi ||| 3 ban2 of flour , cup-bearer ;
ki ludingirata ||| from Lu-dingira ,
kicib ensika ||| under seal of the governor ;
iti sigicubagar ||| month : “ Laying bricks in the mold , ”
mu usa cusuen lugal ||| year after : “ Šu-Suen  king . ”
pisanduba ||| Basket-of-tablets
nigkak ||| accounts of
a buru ||| labor of harvest ,
a ente ||| labor of wintertime ,
cabrane ||| of the chief household administrators ,
igal ||| are here ;
mu cusuen lugal ||| year : “ Šu-Suen is king . ”
cusuen ||| Šū-Suen ,
lugal kalga ||| strong king ,
lugal urima ||| king of Ur ,
lugal an ubda limmuba ||| king of the four corners
utukalamana ||| Utu-kalamana ,
dumu X ||| son of … ,
X X ||| …
X ||| … .
3 kac dida saga ||| 3  wort , fine quality ,
ki urhendursagta ||| from Ur-Ḫendursag ,
erabani ||| did Erra-bani
cu bati ||| receive ;
iti ezembaba ||| month “ Festival-of-Baba . ”
erabani ||| Erra-bani ,
ARAD urbaba ||| servant of Ur-Baba .
3 mac ||| 3 billy goats ,
u 3kam ||| 4 day ,
ki abasagata ||| from Abbasaga
nalu ||| Nalu
idab ||| accepted ;
iti cesagku ||| month : “ Harvest , ”
mu huhnuri bahul ||| year : “ Ḫuḫnuri was destroyed ; ”
3 ||| 3 .
ARADnanna cagina ||| ARAD-Nanna , general
cimacgi u mada ||| of Šimašgi and the lands 
kardaka ||| of Karda . 
3 guruc u 3ce ||| 3 workdays , male laborers ,
kisu acaninura guba ||| at the threshing floor of the Ninurra field stationed ,
ugula ceckala ||| the foreman : Šeškala ,
kicib urculpae ||| under seal of Ur-Šulpa’e ;
mu usa cusuen lugale bad martu mudu ||| year after : “ Šu-Suen , the king , the Martu Wall erected . ”
urculpae ||| Ur-Šulpa’e ,
dubsar ||| scribe ,
dumu lugalkugani ||| son of Lugal-kugani .
3 GAN ceba u kac 3 gur ||| 3 eše3 field area : barley rations and beer , 3 gur ,
lugalniglagare gudu ||| Lugal-nig-lagare , the gudu ;
3 GAN 3 dam akala ||| 3 iku field area : 3 barig , wife of Ayakalla ;
3 GAN 3 urlimu ||| 3 bur3 3 iku field area : 3 barig 3 ban2 , Ur-limu ;
3 GAN 3 gur X ||| 3 eše3 field area : 3 gur … ,
abagina X X ||| Abbagina … ;
n GAN 3 X X gur ||| … field area : 3 gur 3 barig 3 ban2 … ;
n n 3 GAN lugal gur ||| … 3 eše3 3 iku field area : 3 gur royal ,
3 GAN 3 gur X ||| 3 iku field area : 3 gur … ;
3 GAN 3 gur urlugal ||| 3 eše3 field area : 3 gur 3 barig 3 ban2 , Ur-lugal ;
3 GAN 3 ermu mackim ||| 3 iku field area : 3 ban2 , Ermu , the enforcer ;
3 GAN 3 gur ||| 3 iku field area : 3 barig harvested
aca X ||| at the field , …-new ;
3 GAN 3 daga ||| 3 bur3 field area : 3 , Da’aga ;
3 GAN 3 luduga ||| 3 iku field area : 3 , Lu-duga ;
3 GAN 3 igihuc ||| 3 eše3 field area : 3 barig , Igihuš ;
3 GAN 3 inzua igice habaluge ||| 3 eše3 field area : 3 , Inzua , in front of Ḫabaluge ;
aca gaba X ||| field up against … ;
apinlam ||| cultivation ;
n GAN n X luduga ||| 3 iku field area : … , Lu-duga
gaba aca gusuhub ||| up against the field of Oxen-boot ;
aca gida buru ca apisal ||| field measured , harvest-time in Apisal .
mu cusuen lugale magurmah X ninlilra munedim ||| year : “ Šu-Suen , the king , had Great-barge for Enlil and Ninlil fashioned . ”
3 udu ||| 3 sheep ,
3 ud ||| 3 nanny goats ,
cugid ||| šugid offerings ,
u 3kam ||| the 4 day ,
ki tahicatalta ||| from Tahiš-atal ,
3 gu 3 ab ||| 3 ox , 3 cow ,
u 3kam ||| the 4 day ,
ki intaeata ||| from Inta'ea ,
duga idab ||| Duga accepted .
iti akiti ||| Month “ Akitu , ”
mu ma enki badim ||| year : “ The boat of Enki was fashioned . ”
pisanduba ||| Basket-of-tablets
laia ce ||| xxx
mu guzata ||| xxx
mu cacruce ||| xxx
mu 3kam ||| xxx
nigka pisan kabduga cabrane ||| xxx
mu enmahgalana ||| xxx
u ziga ||| xxx
nigkata cu suba ||| xxx
mu cacru ||| xxx
pisanduba ||| Basket-of-tablets
mu didli ceba ||| various years of barley rations ,
ca girsu ||| in Girsu ,
igal ||| are here ;
mu enmahgalana bahun ||| year : “ Enmahgalana was hired . ”
3 udu niga ||| 3 sheep , barley-fed ,
sadu gemenlila dumumunus ena ||| regular rations of Geme-Enlila , daughter of the high-priest ,
u 3kam ||| the 4 day ,
ki naluta ||| from Nalu
bazi ||| booked out ,
ca nibru ||| in Nippur ,
giri lunincubur dubsar ||| via Lu-Ninšubur , the scribe ;
iti ezemcusuen ||| month : “ Festival of Šu-Sin , ”
mu cusuen lugale bad martu muriqtidnim mudu ||| year : “ Šu-Suen , the king , the western wall ‘muriq-tidnim’ erected ; ”
3 ||| 3 .
3 sar dih ku 3 sarta ||| 3 sar , cutting thorn weed at 3 sar ,
abi u 3kam ||| its labor : 3 days ,
aca ninudu ||| field “ Nin-nudu ; ”
3 sar u ku 3 sarta ||| 3 sar , cutting grass at 3 sar ,
abi u 3kam ||| its labor : 3 days ,
aca dukusig u aca pusimu ||| field “ Gold-Mound ” and field “ Pusimu ; ”
3 sar kici 3 sarta ||| 3 sar , thorn bushes at 3 sar ,
abi u 3 nkam ||| its labor : 3 days ,
aca X ||| field “ … ” ;
kicib inimcara ||| under seal of Inim-Šara ;
mu en eridu bahun ||| Year : “ The high-priestess of Eridu was hired . ”
inimcara ||| Inim-Šara
dumu urnigar ||| son of Ur-nigar .
3 gukkal 3 udu alum ||| 3 fat tailed sheep , 3 ašlum-sheep ,
3 macgal ||| 3 large billy goats
irdumartu ||| Irdu Martu ;
3 sila lugalazida cabra ||| 3 lamb : Lugal-azida , chief household manager ;
3 sila ribhuti ||| 3 lamb : Ribḫuti ;
3 sila en inanna ||| 3 lamb : high-priestess of Inanna ;
u 3kam ||| 4 day ,
muku ||| delivery ,
intaea ||| Intaea
idab ||| received ;
giri nannamaba dubsar ||| via Nanna-maba , scribe ;
iti akiti ||| month : “ Akitu , ”
mu cusuen lugal ||| year : “ Šu-Suen  king ; ”
3 ||| 3 .
n X niga ||| 3 grain-fed … ,
X urdumuzida X |KI.AN| ||| … Ur-Dumuzida … in KI . AN
e carakamta ||| from the household of Šarakam ;
iti ezemculgi ||| the month : “ festival of Šulgi ” ,
mu e cara badu ||| year : “ The house of Šara was erected ” .
lugalazida ||| To Lugal-azida
unadu ||| speak!
3 sa gi ||| 3 bundles of reed
zantirum ||| to Zantirum ,
3 sa gi ||| 3 bundles of reed
urgugu ||| to Ur-gugu—
idume ||| they are doormen—
henebcumu ||| may he give them .
amarsuen ||| Amar-Suen ,
nita kalga ||| strong man ,
lugal urima ||| king of Ur ,
lugal an ubda limmuba ||| king of the four regions ;
urlisi ||| Ur-Lisi ,
ensi ||| governor
umma ||| of Umma ,
ARADzu ||| is your servant .
3 gu ||| 3 ox ,
3 udu ||| 3 sheep ,
3 macgal ||| 3 large billy goats ,
3 sila ||| 3 lambs ,
u 3kam ||| the 4 day ,
cabita ||| Therefrom
3 gugec X ||| 3 ox for the plow … ,
3 udu X X ||| 3 sheep for Alla … ,
ki intaeata ||| from Inta'ea
duga idab ||| Duga accepted .
iti ezemekigal ||| Month “ mekigal festival , ”
mu madarabzu babdu ||| year : “ The boat ‘Ibex-of-Apsu’ was caulked . ”
urnusku ||| Ur-Nusku
igi3gal ||| 3 ,
urutu ||| Ur-Utu ,
X ||| x… of the ‘sesame’
igi3gal ||| 3 ,
lulu dumu X ||| Lullu , the son of x-alim
igi 3gal ||| 3 ,
urekura ||| Ur-ekura
igi 3gal ||| 3 ,
ARADdu ||| ARADdu
igi 3gal ||| 3 ,
urcumah ||| Ur-Šumaḫ
igi 3gal ||| 3 ,
urenlila ||| Ur-Enlila
igi 3gal ||| 3 ,
damgarme ||| they are trade agents .
iti sigata ||| In the month ‘of the bricks’
u 3 zala ||| from the end of the 4 day ,
ka bageUZec ||| … .
cusuen ||| Šū-Suen ,
lugal kalga ||| strong king ,
lugal urima ||| king of Ur ,
lugal an ubda limmuba ||| king of the four corners
dania ||| Danniya ,
dubsar ||| scribe ,
ARADzu ||| is your servant .
pisanduba ||| Basket-of-tablets
nigkak ||| xxx
idub ||| xxx
giri luningirsu dumu ikala ||| xxx
igal ||| xxx
mu harci bahul ||| xxx
pisanduba ||| Basket-of-tablets
ceba niginba ||| rations , grand totals ,
girsuta ||| from Girsu
guabace ||| to Guabba ,
igal ||| are here ;
mu amarsuen lugal ||| year : “ Amar-Suen is king . ”
pisanduba ||| Basket-of-tablets
nigkak ||| accounts of
nalu ||| Nalu ,
iti macdagu ||| from month : “ Gazelle feast , ”
mu ara 3kamac simurum bahulta ||| year : “ For the 4 time Simurrum was destroyed , ”
iti diri cesagku ||| to the month , extra : “ Harvest , ”
mu usa e puzuricdagan badu mu usabice ||| year after : “ The house of Puzriš-Dagan was erected , ” year after that ;
mu 3kam ||| of 3 years ,
caba iti diri 3am igal ||| therein 3 extra months .
pisanduba ||| Basket-of-tablets
dub gida ||| long-tablets
situm ||| debits
lu nigdabakene ||| of the takers
igal ||| are here ;
mu amarsuen lugal ||| year : “ Amar-Suen is king . ”
cusuen ||| Šū-Suen ,
lugal kalga ||| strong king ,
lugal urima ||| king of Ur ,
lugal an ubda limmuba ||| king of the four corners
hazi ||| Ḫazi ,
nubanda ||| nubanda ,
ARADzu ||| is your servant .
cusuen ||| Šū-Suen ,
nibrua ||| in Nippur
enlile ||| by Enlil
mu pada ||| chosen ,
sagus ||| headrest
e enlilka ||| of the house of Enlil ,
lugal kalga ||| strong king ,
lugal urima ||| king of Ur ,
lugal an ubda limmuba ||| king of the four corners
adalal ||| Adalal
ARADzu ||| is your servant .
pisanduba ||| Basket-of-tablets
dub gida ||| long-tablets ,
ce lu nigdabkene ||| barley of the takers ,
igal ||| are here ;
mu ||| year : “ … . ”
3 ad udu ||| 3 carcases , sheep ,
mu agausene ||| on account of the soldiers ,
ugula dukra ||| foreman : Dukra ;
ki tura ||| from Turaya
hums,u ||| did Humṣu
cu bati ||| receive ;
giri cuecdar ||| via Šū-Ištar ,
dumu earabi ||| son of Ea-rabi ,
ca nimzium ||| in Nimzi’um ,
iti ezemculgi ||| month “ Festival-of-Šulgi , ”
mu cacru bahul ||| year : “ Šašru was destroyed . ”
AN X X X ||| …
cu X ||| is not overturned .
gidlamni ||| Her husband ,
en nunamnire ||| lord Nunamnir ,
nig al dugani ||| the thing she requested
nuncibkecre ||| does not block .
ninlil ||| Ninlil ,
nun kurkura diriga ||| princess greater than all the lands ,
nin kiag ||| beloved mistress
cusuenake ||| of Šu-Sin ,
u namti ||| when life ,
zi X gal ||| the producing of long life ,
aga men gidri u sura ||| a tiara and crown , a long-lasting scepter ,
guza namlugal ||| a throne and kingship
suhuc gina ||| with firm foundation ,
mu hegala ||| years of abundance
tukul amaru ||| a weapon - the flood
ni gal mucub ||| which casts great fear ,
ankar ||| the a'ankar weapon ,
a me ||| the arm of battle ,
a namursaga ||| the arm of heroism
ni melambi ||| whose fearsomeness and divine radiance
ane usa ||| reaches to the sky ,
zapagbi ||| whose roar
kibala duldulu ||| covers the rebellious land ,
giri X ||| …
ninlil X X ||| Ninlil …
cusuen X X ||| for Šu-Sin …
ki gidlamnata ||| from her spouse
ninlil a X X ||| Ninlil …
al imandu ||| did make a request for it .
ninlil dam kiag ||| For Ninlil , beloved spouse
enlila ||| of Enlil ,
gidlamni en nunamnire ||| her husband lord Nunamnir
galbi tumae ||| who has wrought greatly —
cusuen ||| to Šu-Sin ,
ARAD kiag ||| beloved servant
enlila ||| of Enlil ,
lugal enlile cagana ||| king whom Enlil in his heart
inpa ||| did choose ,
u an ubda limmuba ||| and of the four quarters ,
lugal kalga lugal urima ||| mighty king , king of Ur ,
lugal an ubda limmuba ||| king of the four world quarters ,
ARAD kiaganir ||| her beloved servant ,
munancuma ||| having given  to him —
uba cimacki ||| at that time , Šimaški ,
mada mada zabcali ||| the lands of Zabšali
za ancanta ||| from the border of Anšan ,
X X ||| …
IM X ||| …
alan X ||| a statue …
PI X X X ||| …
mudim ||| he fashioned ,
ninlil ||| and to Ninlil ,
ninanir ||| his mistress ,
namtilanice ||| for his life
a munaru ||| he dedicated it .
pisanduba ||| Basket-of-tablets
ekiciba ||| xxx
sagnigurakam ||| xxx
u X ||| xxx
urtur X ||| xxx
iti cueca ||| xxx
mu enmahgalana en nanna bahunta ||| xxx
iti cesagku ||| xxx
mu enunugal inanna unu bahunce ||| xxx
iti 3kam ||| xxx
sag iti diri 3am ||| xxx
X X X X ||| … , … ,
X huhnuri X X ||| … , Huḫnuri , … ,
X X cipara X X ||| … x-rini , Šipara ,
cimacgi sabum X ||| Šimaški and also Sabum ,
X X kimac duduli X ||| … , Kimaš , Duduli ,
X mada ancan X ||| … , the land of Anšan , …
X X X X X ||| … , …
pisanduba ||| Basket-of-tablets
nigkak ||| xxx
lu nigdabkene ||| xxx
igal ||| xxx
mu kimac bahul ||| xxx
3 udu niga ||| 3 rams , barley-fed ,
3 gukkal niga ||| 3 fat-tailed rams , barley-fed ,
3 u niga ||| 3 ewes , barley-fed ,
3 u gukkal niga ||| 3 fat-tailed ewe , barley-fed ,
3 macgal niga ||| 3 full-grown billy goats , barley-fed ,
sadu ninlila ||| regular offerings to Ninlil ;
u 3 la 3kam ||| 4 day ;
ca tumal ||| at Tummal ,
ki X ||| from … ;
iti X ||| month : “ … , ”
mu X ||| year : “ … ; ”
3 la 3 ||| 3 less 3 .
pisanduba ||| Basket-of-tablets
gabari ||| copies
nigur celebutum nubanda ||| of goods of Šelēbūtum , the supervisor ,
u cumalik dumuni ||| and Šū-Mālik , his son ,
im cu cuma ||| tablets of receipt ,
cutia idlid ||| receipts of Idlid ,
ikunsir cabra ||| Ikūn-sir , the chief household administrator ,
dadabani engar ||| Dada-bani , the plowman ,
cunana nagada ||| Šunana , the herdsman ;
laia suga ||| deficits , repayments ,
catsuen dumumunus uluhuri ||| of Šāt-Suen , daughter of Ulluḫ-ūri ,
u ziga ibila 3aba ||| and credits of the 3 elder sons ,
caba igal ||| herein are ;
nurili ||| Nūr-ilī
u cukubum dumu cumalik ||| and Šukubum , son of Šū-Mālik ,
cu bantiec ||| received ;
giri ilimiti diku ||| via Ilī-miti , the judge ,
u luduga diku ||| and Luduga , the judge ,
ca nibru ||| in Nippur ,
iti kisikininazu ||| month “ Wool center of Ninazu , ”
mu usa ma darabzu enkika babdu ||| year following : “ The barge Dara-abzu of Enki was caulked . ”
pisanduba ||| Basket-of-tablets
dub gida ||| long-tablets
luningirsu dumu bazi ||| of Lu-Ningirsu , son of Bazi ,
igal ||| are here ;
mu cacrum bahul ||| year : “ Šašrum was destroyed . ”
pisanduba ||| Basket-of-tablets
nigkak ||| xxx
igal ||| xxx
mu e puzurdagan badu ||| xxx
3 imtie ||| 3  Imti-e2 ? ,
ARAD egal ||| slave of the palace ,
mu 3am ||| for three years
izaham ||| fled ;
ianagare ||| Ya-nagar
pag ize ||| shall cut the “ breath ; ”
azida ||| To Azida
bantumu ||| he shall bring him ;
igi ensikace bagen ||| before the ensi it was confirmed .
mu amarsuen lugale urbilum muhul ||| Year : “ Amar-Suen , the king , destroyed Urbilum . ”
pisanduba ||| Basket-of-tablets
nigkak ||| xxx
urnance ||| xxx
dumu nabasa ||| xxx
u lubimu ||| xxx
gu i nigincedu ||| xxx
igal ||| xxx
mu kimac bahul ||| xxx
3 sila ||| 3 lamb ,
u 3kam ||| 4 day ,
ki abasagata ||| from Abbasaga
intaea ||| Intaea
idab ||| accepted ;
iti ezemninazu ||| month : “ Festival of Ninazu , ”
mu cacru bahul ||| “ Šašru was destroyed ; ”
3 ||| 3 .
3 GAN kiri ||| 3 iku the surface  orchard ;
3 gecimmar ||| 3 date palms ;
ugIL nukiri ||| UgIL the  orchardist ;
arua lunanna dumu urur ||| ex-voto of Lu-Nanna son of Ur-ur ;
ugula abagula ||| the foreman Abba-gula .
3 GAN kaDU ||| 3 iku the surface  irrigation-inlet-plot ;
3 GAN kigal ||| 3 iku the surface  uncultivated land ;
3 gecimmar ||| 3 date palms
3 gecimmar u duga ||| 3 date palms  beaten down ;
gec'u 3 u 3 HARlam usuh ||| 3 “ ḪARlam ” objects of pine trees ;
3 HAR hachur ||| 3 “ ḪAR ” objects of apple trees ;
3 HAR pec ||| 3 “ ḪAR ” objects of pear trees ;
HAR cedu gid ||| … “ ḪAR ” objects of long junipers ;
3 la 3 mes gid ||| 3 “ ḪAR ” objects of long boxwood trees ;
3 gipar ||| 3 mulberry trees ;
3 HAR cinig gid ||| 3 “ ḪAR ” objects of long tamarisk ;
nimgirinimgina ||| Nimgir-KAgina ;
kiri amarsunzida ||| orchard  Amar-sunzida .
3 sar GAN gecimmar ||| 3 sar the surface of date palms ;
3 gecimmar ||| 3 date palms ;
lugirizal guzala ||| Lu-girizal , the throne-bearer ;
kiri adiri ehegal unu ||| orchard Adiri  E-hegal , the herdsman ;
ugula enlila ||| the foreman Enlila ;
